DATE,sp500,daily_return
11/14/2019,3096.63,0.000837093
11/15/2019,3120.46,0.007695462
11/18/2019,3122.03,0.000503131
11/19/2019,3120.18,-0.000592563
11/20/2019,3108.46,-0.003756194
11/21/2019,3103.54,-0.001582777
11/22/2019,3110.29,0.002174936
11/25/2019,3133.64,0.007507339
11/26/2019,3140.52,0.00219553
11/27/2019,3153.63,0.004174468
12/2/2019,3113.87,-0.008631064
12/3/2019,3093.2,-0.006638042
12/4/2019,3112.76,0.006323548
12/5/2019,3117.43,0.001500276
12/6/2019,3145.91,0.00913573
12/9/2019,3135.96,-0.003162837
12/10/2019,3132.52,-0.001096953
12/11/2019,3141.63,0.002908202
12/12/2019,3168.57,0.008575166
12/13/2019,3168.8,7.26E-05
12/16/2019,3191.45,0.007147816
12/17/2019,3192.52,0.000335271
12/18/2019,3191.14,-0.00043226
12/19/2019,3205.37,0.004459221
12/20/2019,3221.22,0.004944827
12/23/2019,3224.01,0.000866131
12/24/2019,3223.38,-0.000195409
12/27/2019,3240.02,3.40E-05
12/30/2019,3221.29,-0.005780829
12/31/2019,3230.78,0.002946025
1/3/2020,3234.85,-0.007059871
1/6/2020,3246.28,0.003533394
1/7/2020,3237.18,-0.002803209
1/8/2020,3253.05,0.004902415
1/9/2020,3274.7,0.006655293
1/10/2020,3265.35,-0.002855223
1/13/2020,3288.13,0.006976281
1/14/2020,3283.15,-0.001514539
1/15/2020,3289.29,0.001870155
1/16/2020,3316.81,0.008366547
1/17/2020,3329.62,0.003862145
1/22/2020,3321.75,0.000289088
1/23/2020,3325.54,0.001140965
1/24/2020,3295.47,-0.009042141
1/27/2020,3243.63,-0.015730685
